tweet_id	tweet_text	tweet_timeStamp	filt_tweet_text
'451411302003793920'	RT @DCdebbie: How about #ForeignAidForChile in addition to #PrayForChile?	1396459815871	#ForeignAidForChile addition #PrayForChile? 
'452107395641401344'	RT @SantiagoTimes: 5.4 quake in Coquimbo region felt in Santiago this morning as aftershocks continue in the north of the country. #ChileEa…	1396625777527	quake Coquimbo region Santiago morning aftershocks north country. #ChileEa… 
'451268659986440192'	RT @erepindo: Dendi Uzumaki: My deepest condolences for the destruction and loss of life caused earthquake and tsunami in Chile, we're with…	1396425807364	Dendi Uzumaki: condolences destruction loss life earthquake tsunami Chile, we're with… 
'451253512576331778'	RT @_LePakeh: BREAKING: #TSUNAMI HITS #CHILE CAUSING MASS DESTRUCTION. AFTER MASSIVE 8.2 QUAKE. http://t.co/VhwZ5m7m50	1396422195940	BREAKING: #TSUNAMI #CHILE MASS DESTRUCTION. MASSIVE QUAKE. 
'451577990619873280'	RT @dougkammerer: NOW a 7.8 earthquake on LAND in CHILE!! This one may be the worst yet. News coming in now.	1396499557534	earthquake LAND CHILE!! yet. News now. 
'452039402962026496'	Treadmill with @muse 👌 http://t.co/sZ4SaEdwKQ	1396609566809	Treadmill 
'451278581906169856'	Earthquake. Tsunami.  Everything at the same time. #PrayForChile	1396428172934	Earthquake. Tsunami. Everything time. #PrayForChile 
'451314213957697536'	RT @ABCWorldNews: Nearly one million residents were forced to evacuate following earthquake off Chile’s coast http://t.co/GqpGQP5wMr	1396436668277	residents earthquake Chile’s coast 
'451294095869485056'	Sad news to wake up to about one of our beautiful Latino countries! #PrayForChile	1396431871751	news Latino countries! #PrayForChile 
'451445303455932417'	RT @1Tim6_11Men: The Lord is near to the broken-hearted #PrayForChile	1396467922449	Lord #PrayForChile 
'455016780327424001'	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96	1397319428890	earthquake hits Chile 
'453988501621469184'	Fitch: Quake and Tsunami Losses in North Chile Unlikely to Impact Chilean Insurance Ratings http://t.co/57NwhFEEL3	1397074268142	Fitch: Quake Tsunami Losses North Chile Impact Insurance Ratings 
'452499831542390784'	The rare occurrence where cesc for Iniesta makes sense..	1396719341537	occurrence cesc Iniesta sense.. 
'451429009453101057'	TSUNAMI Advisoty Issued in Japan: As a result of the earthquake in Chile Japan has just issued Tsunami warnings for much...  #RichardHere	1396464037656	TSUNAMI Advisoty Japan: result earthquake Chile Japan Tsunami warnings #RichardHere 
'451501972966084608'	RT @LuisAndresHenao: #Chile suffers some of world's most powerful #quakes but its strict building codes, evacuations &amp; emergency preparedne…	1396481433513	#Chile world's #quakes building codes, evacuations emergency preparedne… 
'452040979550199810'	An earthquake in Chile shortened the length of an earth day by 1.26 microseconds #NationalGeographicKids	1396609942697	earthquake Chile length earth day microseconds #NationalGeographicKids 
'451306847400501249'	People flee as 8.2 magnitude earthquake strikes northern Chile: Cities along Chile's Pacific coast were evacua... http://t.co/zerVJXpWXe	1396434911953	People magnitude earthquake strikes Chile: Cities Chile's Pacific coast 
'451455513239105537'	UPI: Japan issues tsunami advisory after Chile earthquake. http://t.co/VpE2GrmWKt	1396470356651	UPI: Japan issues tsunami advisory Chile earthquake. 
'451575936358428672'	RT @GigiGraciette: 137 of 293 female inmates who escaped from prison during #ChileEarthquake are back behind bars. Officials say most retur…	1396499067760	inmates prison #ChileEarthquake bars. Officials 
'451256000503238656'	RT @exposeliberals: Top trending topic on Twitter is #prayforChile - the atheist  loons are gnashing their teeth right about now. #tcot #Tl…	1396422789108	topic Twitter #prayforChile atheist loons teeth now. #tcot #Tl… 
'451571092658737152'	RT @GigiGraciette: 6.3 #earthquake - aftershock off coast of #Chile. Shallow; felt strongly. Reports electricity out in #Iquique http://t.c…	1396497912932	#earthquake aftershock coast #Chile. Shallow; Reports electricity #Iquique 
'452351131617091584'	QUE DIA RUMBO A LA 29+1 #instagood #instagram #instalike ##instalike #instalove #instafollow #chile… http://t.co/fIGzfftCyx	1396683888712	QUE DIA RUMBO A LA #instagood #instagram #instalike ##instalike #instalove #instafollow #chile… 
'457131757213458432'	RT @fatetessy: #PrayForSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForNigeria #PrayForChile i wish everyone will safe T_T	1397823678674	#PrayForSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForNigeria #PrayForChile everyone 
'452562965992968192'	RT @stevenjgibbons: How do the teleseismic signals from the M=8.2 and the M=7.6 #Chile #earthquakes compare? Here from Antarctica. http://t…	1396734393963	signals M=8.2 M=7.6 #Chile #earthquakes compare? Antarctica. 
'451339270599352323'	WARNING - Earthquake - 8.2 - 95km NW of Iquique, Chile - #Disater Alert http://t.co/cxfMYhHK8W	1396442642246	WARNING Earthquake NW Iquique, Chile #Disater Alert 
'451835744991342592'	Vendo show do bieber  ! #justin  #Chile #Believe http://t.co/4V7UMrQXU2	1396561010965	Vendo show bieber #justin #Chile #Believe 
'457191370403237888'	Omg 7.5 earthquake in Mexico today. And an 8.4 earthquake in Chile last week.	1397837891566	earthquake Mexico today. earthquake Chile week. 
'453891706098683904'	4.3 earthquake! Wed Apr 09 07:20:10 CDT 2014 near 24km N of Iquique, Chile http://t.co/h9ULr9MpkG	1397051190291	Wed Apr CDT N Iquique, Chile 
'452545583937355776'	Earthquake Preparedness Month. Be @ReachOutWW Ready! #ChileEarthquake #besafe http://t.co/nK9eSOfqjj	1396730249758	Earthquake Preparedness Month. Ready! #ChileEarthquake #besafe 
'451600700917567488'	RT @GMA: Emergency director on Chilean TV: Precautionary evacuations for coastal areas of Chile after magnitude 7.8 earthquake - @WorldNews	1396504972091	Emergency director TV: Precautionary evacuations areas Chile magnitude earthquake 
'452265998931226624'	I'm at Chili's (Santiago de Surco, Lima) w/ 5 others http://t.co/kMwhkWk2su	1396663591498	Chili's (Santiago Surco, Lima) others 
'452563623874162688'	@matthunter123 you are the best idol, thank you...! I love you♥ #PrayForChile	1396734550814	idol, you...! #PrayForChile 
'451343094957355008'	Chile's magnitude 8.2 earthquake kills 5, causes small tsunami; Hawaii evaluating risk http://t.co/ee9mvzPfjV	1396443554044	Chile's magnitude earthquake causes tsunami; Hawaii risk 
'451279184740876288'	@karmabieber01 i love you♥ thanks you are so special in my life :)	1396428316661	life 
'451948810390872064'	Massachusetts USA Fall River http://t.co/u9zbRx2kbv  BREAKING NEWS 193 Chile Earthquake Experts: Strict building codes saved lives in power…	1396587967857	Massachusetts USA Fall River BREAKING NEWS Chile Earthquake Experts: building codes lives power… 
'452087024506245121'	RT @AFPphoto: #Chile - Residents of Iquique spend the night on the street after a second major quake hit the region in as many days http://…	1396620920670	#Chile Residents Iquique night street quake region days 
'451952256087523329'	Invierno te espero. #snowscoot #phooftheday rider @Jorge_aq. #Chile http://t.co/uPlFgc7WQE	1396588789375	Invierno te espero. #snowscoot #phooftheday rider #Chile 
'451215421706760192'	RT @PhiMuGC: Please say a prayer for our sister Katie; she is studying abroad in Chile &amp; they had a large earthquake today w/ possibility o…	1396413114369	prayer sister Katie; Chile &amp; earthquake today possibility o… 
'451467986722127872'	RT @BBC_WHYS: Are you in Chile? Do you feel any impact from the #ChileEarthquake? Let us know your stories!	1396473330561	Chile? impact #ChileEarthquake? stories! 
'451227293285769216'	RT @ObservingSpace: MT @jonathanwald NOAA's tsunami forecast map. #tsunami #earthquake http://t.co/qUGM7xl4AW	1396415944774	MT NOAA's tsunami forecast map. #tsunami #earthquake 
'451408425881059328'	Massive 8.2 #Quake Hits Near #Chile Coast, #Tsunami Warning Issued; Residents Evacuating http://t.co/AaposRrbDw	1396459130150	#Quake Hits #Chile Coast, #Tsunami Warning Issued; Residents 
'451226405552934912'	#PrayForChile 8.2 magnitude earthquake can create Tsunami like situation.danger of aftershocks has passed.Coastal areas are still in danger.	1396415733122	#PrayForChile magnitude earthquake Tsunami situation.danger aftershocks areas danger. 
'453989755844186112'	The Destruction Left Behind After Chile’s Earthquake: Hundreds were evacuated after a 7.6-magnitude aftershock... http://t.co/jffm2PZoNk	1397074567172	Destruction Chile’s Earthquake: Hundreds 
'451706745929613312'	03 April 2014 Magnitude 7.6 earthquake struk offshore of Tarapaca,Chile, South America,Location 20.43 S ; 70.30 W http://t.co/73MjbFakLh	1396530255192	April Magnitude earthquake struk Tarapaca,Chile, South America,Location S 
'451222962688249856'	Everyone #PrayForChile Now Now Now	1396414912279	Everyone #PrayForChile 
'451436651429253120'	@RixtonOfficial why did u stop following me?? I'm so sad😁😪	1396465859645	me?? 
'451304812844699648'	RT @dailysabah: More than 900,000 people evacuated Chile's coastal region as a result of the major #earthquake http://t.co/gU5BbghIb7 http:…	1396434426877	people Chile's coastal region result #earthquake http://t.co/gU5BbghIb7 http:… 
'451227118580400128'	RT @alastormspotter: The estimated time of arrival of the initial #tsunami wave in Hawaii is 324am HST. #EarthquakeChile	1396415903121	time arrival #tsunami wave Hawaii HST. #EarthquakeChile 
'451214252011839489'	#PrayForChile let's all say a little prayer tonight and hug our loved ones	1396412835492	#PrayForChile prayer tonight loved ones 
'451885983081189377'	@HolySnailGrail You little shit, you didn't tweet me today and I've missed u a lot!!! 💔💔💔	1396572988659	shit, today lot!!! 💔💔💔 
'451386436697071617'	RT @WorldVisionNews: BREAKING: 8.0 mag #earthquake in #Chile and 6.2 mag aftershock. World Vision evacuating communities in affected areas.	1396453887520	BREAKING: mag #earthquake #Chile mag aftershock. World Vision communities areas. 
'451200614060400640'	are you my voyuer  #chile http://t.co/BnSCXFVJhF	1396409583951	voyuer #chile 
'452168313800765440'	To all the dogs and cats in Chile without a home during the earthquake, you're in my prayers every night 💕 #PrayForChile	1396640301548	dogs cats Chile home you're prayers night #PrayForChile 
'451359909418774528'	RT @AHACentre: #Tsunami Travel Time estimation shown on DMRS from the occurence of 8.2 M #Chile #EQ at 00:46 UTC 2 Apr 2014 http://t.co/hYE…	1396447562924	#Tsunami Travel Time estimation DMRS occurence M #Chile #EQ UTC Apr 
'451370764558532610'	RT @amazingb2uty: #PrayForChile  Earthquakes and Tsunami?!  Please pray for them ):	1396450150991	#PrayForChile Earthquakes Tsunami?! ): 
'451471657048506368'	RT @1DGurliesNews: Praying for everyone in Chile and for everyone that lost someone or something at this time. :( #PrayforChile	1396474205635	everyone Chile everyone someone something time. #PrayforChile 
'451466495831199744'	RT @wimar: GEMPA 8.2R in Chile caused tsunami. Warnings for Japan and Indonesia.	1396472975105	GEMPA Chile tsunami. Warnings Japan Indonesia. 
'451325367853547520'	RT @shaunacanning: #PrayForChile and all those lives that are being affected by the aftermath 💕	1396439327573	#PrayForChile lives aftermath 💕 
'451307328344956928'	RT @KarlJCompton: so sad to hear about the earthquake to Chile #PrayForChile	1396435026619	earthquake Chile #PrayForChile 
'451333628145176576'	RT @franniepan: This came up on my feed yesterday afternoon MT @Geo_Risk Arica 1868 un Tsunami y un Terremoto http://t.co/pbh7AwIyj3 gracia…	1396441296980	feed yesterday afternoon MT Arica Tsunami Terremoto 
'451358532252614656'	@HilaryDuff what do you think about Chile? your fans Chilean need our help!	1396447234582	Chile? fans help! 
'451246684220035072'	RT @demselvi03: What? 8.3 magnitude? It's worse than I experienced. I experienced 7.2, but I can't imagine having 8.3 magnitude. #PrayForCh…	1396420567933	What? magnitude? magnitude. #PrayForCh… 
'451305624114974721'	http://t.co/XJejnlC1gv Chile: Deadly earthquake triggers tsunami  #fun #ff #home #hot	1396434620299	Chile: Deadly earthquake tsunami #fun #ff #home #hot 
'451370032698621953'	Last night a magnitude 8.2 #Earthquake hit off the coast of #Chile   immediately after a #CoronalHole opened up on the earth-facing disc.	1396449976502	night magnitude #Earthquake coast #Chile #CoronalHole disc. 
'451568112110796801'	there's been some chaos going on around the world. please keep those affected in your thoughts &amp; prayers.  🙏#PrayForChile #PrayForFortHood	1396497202314	chaos world. thoughts 🙏#PrayForChile #PrayForFortHood 
'451484246629023744'	#PrayForChile massive destruction. let's pray for them.	1396477207225	#PrayForChile destruction. them. 
'452579575412051968'	@TheVampsCon follow me baby #TheVampsAtMidnight follow meeee	1396738353957	baby #TheVampsAtMidnight 
'451416073884033024'	RT @VictoriaSummer: Outside my windscreen going to Yin Yoga tonight. Such beauty. My prayers and class dedicated to #Chile #earthquake 🙏 ht…	1396460953576	windscreen Yin Yoga tonight. prayers class #Chile #earthquake ht… 
'454933454900428800'	RT @nicadispatch: #Nicaragua, that little South American country in between Peru and Chile, just had another earthquake @nicadispatch http:…	1397299562560	#Nicaragua, country Peru Chile, earthquake 
'451352842654453760'	RT @eNCAnews: GALLERY: Chile left shaken by force of quake and tsunami. &gt; http://t.co/0XPyWAO2jF	1396445878076	GALLERY: Chile force quake tsunami. 
'451220038146469888'	Chile earthquake   Linda Perry   Don Baylor   Tumblr Pro   Tiger Woods   Amy Schumer   Champions League   Best...  http://t.co/RXzXrKyn9W	1396414215014	Chile earthquake Linda Perry Don Baylor Tumblr Pro Tiger Woods Amy Schumer Champions League Best... 
'457211135062990848'	"RT @myungforest_: ""earthquakes , tsunamis &amp; now wildfires. more than 10 thousand people loses their homes"" #PrayForChile :'(( http://t.co/C…"	1397842603828	"""earthquakes tsunamis &amp; people homes"" #PrayForChile "
'451253410038558720'	@melodyura I still want to call u melody and treat u as a girl	1396422171493	melody girl 
'451455799978897413'	@L_Mcknisims Thanks much, Lauren. Hope things are better for you on east coast.	1396470425015	Thanks Lauren. things coast. 
'451319439406137344'	PHOTOS: Massive Chile earthquake prompts tsunami warnin... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica #Tsunami via @mcall	1396437914121	PHOTOS: Chile earthquake tsunami warnin... #Pacific #Chile #Hawaii #SouthAmerica #Tsunami 
'451289560861777920'	$ANFGF Chile rocked by massive earthquake http://t.co/jJq2BcKlS5	1396430790521	$ANFGF Chile earthquake 
'454415851589222400'	RT @1DRepubIic: Too many people around the world are being affected with crazy storms and disasters. I hope everyone in Chile is okay #Pray…	1397176156314	people world storms disasters. everyone Chile #Pray… 
'452089609980477440'	#Peru #travel tip #4: Want to trek the Inca Trail to Machu Picchu? Try to book at least 6months in advance to avoid missing out on a permit.	1396621537095	#Peru #travel tip #4: trek Inca Trail Machu Picchu? book 6months advance permit. 
'451308075178536960'	#News Larger earthquake expected to shake Chile http://t.co/NLhRX5WqPC	1396435204678	#News Larger earthquake Chile 
'452320957311774720'	🎉🎊🎋Good Times (: (@ Gótica w/ 3 others) http://t.co/nZiOPrbOfJ	1396676694597	🎉🎊🎋Good Times Gótica 
'451217517147455489'	RT @jtfizzle20: sorry guys, i sent my Rhydon off to Chile. he's the one who used earthquake...	1396413613961	guys, Rhydon Chile. one 
'451722662575095808'	What a sight - with Pope John Paul II statute at #sunset in #Santiago, #Chile (photo: Robert Kinkley). http://t.co/kfk0A6tOs5	1396534050016	sight Pope John Paul II statute #sunset #Santiago, #Chile Robert Kinkley). 
'451261259631964160'	#PrayForChile due to an 8.6 earthquake that just hit.	1396424042982	#PrayForChile earthquake 
'451272350869114881'	Hope everyone is all right and not much is lost in the earthquake #PrayForChile	1396426687339	everyone earthquake #PrayForChile 
'451220059000954880'	Massive #EarthquakeChile reads 8.2 causing widespread #tsunami warnings. Prayers to the continent and country!	1396414219986	#EarthquakeChile #tsunami warnings. Prayers continent country! 
'452179374201004032'	Chile: Impact Summary Iquique Earthquake http://t.co/R5h35Np11W #tsunami	1396642938553	Chile: Impact Summary Iquique Earthquake #tsunami 
'451410932414316544'	RT @GigiGraciette: Coming up live on Fox 11 from Cal Tech, latest on 5.8 #earthquake in #Panama + 8.2 in #Chile @myfoxla http://t.co/MHZwuz…	1396459727754	Fox Cal Tech, #earthquake #Panama #Chile 
'451189713416617984'	praying for the safety of my family in Peru!! #chilequake #PrayForChile #PrayForPeru	1396406985035	safety family Peru!! #chilequake #PrayForChile #PrayForPeru 
'451326404421238784'	RT @BBC_Travel: An earthquake hit off the north of Chile, triggering a tsunami warning. http://t.co/EF09eALl8j #bbcinbrief	1396439574710	earthquake north Chile, tsunami warning. #bbcinbrief 
'451211426737438721'	Chile's Interior Minister Rodrigo Penailillo says five people have died in the 8.2 magnitude quake #chilequake	1396412161894	Chile's Interior Minister Rodrigo Penailillo people magnitude quake #chilequake 
'451350193435201537'	RT @ferminyea: Chile got bigger problems than mine so God help them. #PrayForChile	1396445246453	Chile problems God #PrayForChile 
'451721336231309312'	#PrayForChile I beg, 2nd quake 2 dismantle their country's legs, nobody dead &amp; that's a Holy bless, that seabeds are not steads for the dead	1396533733791	#PrayForChile quake country's nobody &amp; bless, seabeds steads 
'452095679033118720'	Israeli start-up warned Chile's citizens of tsunami http://t.co/nTNhoPfN4N via @AlMonitor   Iquique, April 3, 2014: http://t.co/6AOaowZcA9	1396622984070	Chile's citizens tsunami Iquique, April 
'451600037957476353'	#PrayForChile my heart goes out I pray for you and hope things get better #PrayingforChile	1396504814029	#PrayForChile heart things #PrayingforChile 
'451724519171194880'	RT @MariaJoseSd: #FuerzaChile #PrayForChile #TerremotoenChile #EarthquakeChile Dos en menos de 30 horas :/ **Two in less than 30 hours http…	1396534492663	#FuerzaChile #PrayForChile #TerremotoenChile #EarthquakeChile Dos menos horas **Two hours http… 
'451714452312711168'	Please join us as we extend thoughts and prayers to our Jeunesse family in Chile, and those who are affected by this devastating earthquake.	1396532092537	thoughts prayers Jeunesse family Chile, 
'451574946649894912'	RT @CBSEveningNews: Massive Chile earthquake leaves remarkably little damage, @vicentecbs reports: http://t.co/fjCOQKGA0b	1396498831795	Chile earthquake damage, reports: 
'451295177106128896'	GO TO http://t.co/6lfXFYDRBc AND★RT★FOR★NEW★FOLLOWERS★✔#PrayForChile,#FailedApps,#RIPFloyd,Ray Ban Sunglasses,Monster Beats,#Chile,#cantsl	1396432129538	AND★RT★FOR★NEW★FOLLOWERS★✔#PrayForChile,#FailedApps,#RIPFloyd,Ray Ban Sunglasses,Monster Beats,#Chile,#cantsl 
'451512156404453376'	RT @eXtelevision: Hope that all our friends over at @teamfortresscl + their loved ones are okay :/ 8.0 earthquake off the coast of chile a …	1396483861434	friends loved ones earthquake coast chile 
'451345104561659904'	Why's he holdin up a Texas flag in Chile? -mao #PrayForChile #tlot #tcot #lnyhbt #teaparty #uniteblue http://t.co/ROL3e6N2bs	1396444033171	Why's Texas flag Chile? -mao #PrayForChile #tlot #tcot #lnyhbt #teaparty #uniteblue 
'451718148845101056'	RT @TheFLGent: Chile was recently hit with not one, but two powerful earthquakes back to back.  #PrayForChile	1396532973859	Chile earthquakes #PrayForChile 
'451504252582916096'	peeko-the-wingull: A MASSIVE 8.2 (upgraded number) EARTHQUAKE STRUCK CHILE AN HOUR AGO, PLEASE IF YOU’RE... http://t.co/h3S4c9Y68j	1396481977016	EARTHQUAKE CHILE HOUR AGO, YOU’RE... 
'451549408014766080'	@nicolaconte please support with your message of hope to the victims of the #earthquake in #Chile	1396492742910	message hope victims #earthquake #Chile 
'451560036813524992'	“@RT_com: #Tsunami warning is now in effect for #Chile and #Peru, following the 7.8 quake on Wednesday http://t.co/Q7kg4ztqU9” nussa!	1396495277013	#Tsunami warning effect #Chile #Peru, quake Wednesday 
'451228032556990464'	A nice summary of the event and some history RT @JenLucPiquant: Earthquake Hits Off Coast of North Chile http://t.co/xMBbvoqH4C	1396416121030	summary event history Earthquake Coast North Chile 
'451372213175083008'	RT @latimes: U.S. Pacific Tsunami Warning Center lifts tsunami warnings and watches for Chile, other Latin American countries. http://t.co/…	1396450496368	U.S. Pacific Tsunami Warning Center lifts tsunami warnings Chile, countries. 
'452055040673341440'	5.4 earthquake! Fri Apr 04 03:52:09 CST 2014 near 63km ENE of Salamanca, Chile http://t.co/XhGZbZF6bA	1396613295130	Fri Apr CST ENE Salamanca, Chile 
'451261182289387520'	RT @EmmySL: @fukumeltdowns Such a large event :( 4/01/2014 -- 8.2M Earthquake Strikes Chile -- Tsunami warnings were issued: http://t.co/VL…	1396424024542	event Earthquake Strikes Chile Tsunami warnings 
'451419486185594880'	Please dnt forget to #PrayForChile	1396461767132	#PrayForChile 
'451373500599898112'	Sociedad Quimica y Minera de Chile : SQM Reports Preliminary Effects of Earthquake in Northern Chile on its... http://t.co/81GDrlFGjL $SQM	1396450803314	Sociedad Quimica Minera Chile SQM Reports Effects Earthquake Northern Chile its... 
'451321969385144320'	#PrayForChile #Chile #earthquake #ChileEarthquake Bombs at Cairo University Hit Riot Police, 2 Dead http://t.co/8fVMCBUJqa	1396438517315	#PrayForChile #Chile #earthquake #ChileEarthquake Bombs Cairo University Riot Police, 
'452304047081795584'	Huichacumbia en la #happy #cumbia #clubrio #musician #me #friends #chile #colina #likeforlike… http://t.co/tHVwTWdx6r	1396672662884	Huichacumbia la #happy #cumbia #clubrio #musician #me #friends #chile #colina #likeforlike… 
'451562850356436992'	@pipsipirate are you referring to #Chile? I am chronicling it extensively. Heart goes out to the folks impacted &lt;3	1396495947814	#Chile? Heart folks 
'451597142457462784'	Video goes dark after the 1:20 mark but watch 60 seconds of normal life transform at the 1 minute mark.  http://t.co/gQ75tPe0l3 #Iquique	1396504123688	Video mark seconds life minute mark. #Iquique 
'451215273001881600'	Wait is this chile earthquake real?	1396413078915	Wait chile earthquake real? 
'451485063692423170'	RT @UNESCO: Earthquake &amp; tsunami in #Chile: Effective regional cooperation &amp; preparedness save lives #terremoto http://t.co/uxShNrIIsK	1396477402028	Earthquake &amp; tsunami #Chile: cooperation &amp; preparedness save #terremoto 
'452536555744550912'	my new hipster style vest (: #chile #fhasion #fhasionchile (@ Hogar De Alejandro Ripoll {FB}) http://t.co/zpxBRaPofi http://t.co/35zhTHaR6C	1396728097269	hipster style vest #chile #fhasion #fhasionchile Hogar De Alejandro Ripoll {FB}) 
'452448951690866688'	Check out the #Weather in #Iquique via #instaweather http://t.co/8EAO9w719K #wx http://t.co/QySUNMWNJg	1396707210835	#Weather #Iquique #instaweather #wx 
'454644217642377217'	Chile: ACT Preliminary Appeal: Chile - Support to earthquake affected - CHL141 http://t.co/AvQQkrkChd #crisismanagement	1397230603024	Chile: Appeal: Chile earthquake CHL141 #crisismanagement 
'451563300338548736'	Earthquake in Chile and shooting in USA	1396496055098	Earthquake Chile USA 
'451219600131112960'	"""@cnnbrk:5deaths reported in 8.2magnitude earthquake that hit off coast of northern Chile. http://t.co/JlcYqmDLMz""@fadjroeL @ACTforHumanity"	1396414110583	"""@cnnbrk:5deaths earthquake coast Chile. "
'451288193368080384'	"Be it Earthquake in Chile or wall collapsing in Liberton school, ""Our thoughts are with the families"" is a cliche of sympathy."	1396430464485	"Earthquake Chile wall Liberton school, ""Our thoughts families"" cliche sympathy. "
'451219307184541696'	People run into street after feeling 8.2 #earthquake that struck off #Chile. 0430G #938185 #terremoto #peru #latam #amsur #bolivia #tsunami	1396414040739	People street #earthquake #Chile. 0430G #938185 #terremoto #peru #latam #amsur #bolivia #tsunami 
'451416711544467456'	RT @ABC7: #EARTHQUAKE UPDATE: Map shows ground zero for 8.0 shaker in Iquique, Chile http://t.co/OLhbq0JgGE http://t.co/PuDh2RK4bD	1396461105606	#EARTHQUAKE UPDATE: Map ground zero shaker Iquique, Chile 
'451413124349181952'	RT @BreakingNews: 2 dead, 3 seriously injured after massive earthquake strikes off coast of Chile, authorities confirm - @Reuters http://t.…	1396460250352	dead, earthquake strikes coast Chile, authorities 
'451597787876974594'	RT @volcanodiscover: Strong mag. 6.2 #earthquake  - 77km SSW of Iquique, Chile on Thursday, 3 April 2014 - share your experience - in... ht…	1396504277568	mag. #earthquake SSW Iquique, Chile Thursday, April experience in... ht… 
'451360648895537152'	RT @marietrixieq: Oh God.. Sending my thoughts and prayers in chile 😞 #PrayForChile http://t.co/m7youLT2Go	1396447739229	God.. thoughts prayers chile #PrayForChile 
'453243290536910848'	Strong quake rattles northern Chile: Santiago, Apr 7 (EFE).- A magnitude-6.1 earthquake on Monday hit northern... http://t.co/7xxRWi0gHl	1396896595974	quake rattles Chile: Santiago, Apr (EFE).- earthquake Monday 
'452257320836157440'	@AustinMahone  thank you for everything	1396661522479	everything 
'451354833283325953'	Why a low death toll despite a powerful earthquake in Chile? They have very strong building codes. http://t.co/gt5GWq9Ye3” #GovRegulations	1396446352679	death toll earthquake Chile? building codes. #GovRegulations 
'451570445033025536'	RT @bdoberst: It's a bad day when a 7.8 magnitude earthquake is an 'aftershock'... http://t.co/9kWh0NPV0r	1396497758526	day magnitude earthquake 'aftershock'... 
'454958988195811328'	ABC World News Now Deadly Earthquake Strikes Off Chile's Coast | Watch: http://t.co/9OT6rnjMfr	1397305650172	ABC World News Earthquake Strikes Chile's Coast Watch: 
'451326442920345600'	RT @nonnBerty: #SaveUsGod @mahasiswajatim #PrayForIndonesia #PrayForChile #PrayForIndonesia #PrayForChile http://t.co/pr32qYVdSd	1396439583889	#SaveUsGod #PrayForIndonesia #PrayForChile #PrayForIndonesia #PrayForChile 
'451398189497593856'	@HALcruises Any word on the cruise that boarded in Buenos aires, stopping in ports down the coast of Argentina then up the coast of #Chile .	1396456689606	word cruise Buenos aires, ports coast Argentina coast #Chile 
'451215500689670145'	If you are from another country and have relatives/friends in the north of Chile, use this hashtag #PrayForChile , for it is TT in Chile.	1396413133200	country relatives/friends north Chile, hashtag #PrayForChile TT Chile. 
'451237040902795265'	APOCALYPTIC: 8.2 Mega-Quake Hits Chile- Tsunami W…: http://t.co/sZxeZTBlbh you ain't ready. Jesus is coming back.	1396418268787	APOCALYPTIC: Mega-Quake Hits Chile- Tsunami W…: Jesus 
'451437495566073857'	@ETCTV_OFICIAL #EtcllevameaShinee #etcllevameporfa #SHINee  #worldtour2014 #Chile http://t.co/oWYjTyU7gm	1396466060903	#EtcllevameaShinee #etcllevameporfa #SHINee #worldtour2014 #Chile 
'451396034208362499'	All we can do is to #PrayForChile	1396456175745	#PrayForChile 
'454538685145313281'	RT @RT_com: 6.0 magnitude earthquake strikes Chile http://t.co/OdFLsFYMEP	1397205442116	magnitude earthquake strikes Chile 
'457208935599341568'	RT @Emeralda_Vania: so much bad things are occurring all around the world #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForIndones…	1397842079435	things world #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForIndones… 
'451754402613706753'	World #Americas #Chile #earthquake Aftershocks Shale Chile; Military, Police Keep Order: The post Aftershocks... http://t.co/XAc1pnEsmi	1396541617431	World #Americas #Chile #earthquake Aftershocks Shale Chile; Military, Police Order: post Aftershocks... 
'451351668165451776'	#Peru's Civil Defence says nine people were injured there as a result of last night's #ChileEarthquake - which also affected Peru &amp; #Bolivia	1396445598056	#Peru's Defence people result night's #ChileEarthquake Peru &amp; #Bolivia 
'451340329133027328'	RT @hospitality_law: UPDATE: Chile has lifted tsunami alerts after 8.2-magnitude #earthquake, confirms @Bloomberg: http://t.co/0HmRuksZ7C h…	1396442894620	UPDATE: Chile tsunami alerts #earthquake, 
'451276476059377664'	May God give you strength in this calamity you're going through. #PrayForChile	1396427670861	May God strength calamity you're through. #PrayForChile 
'451324850011787264'	8.2-magnitude earthquake that hit off coast of northern Chile. I hope the victims are given patience. #PrayForChile	1396439204110	earthquake coast Chile. victims patience. #PrayForChile 
'452157022369492992'	I'm the king of the world (@ Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu w/ 3 others) http://t.co/ekqe7a9OBO	1396637609461	king world Universidad Peruana Ciencias Aplicadas UPC 
'452821262973538304'	RT @nypost: A magnitude 7.8 aftershock earthquake has rocked Chile, setting off more tsunami warnings http://t.co/m2oE0XmhGg	1396795976762	magnitude aftershock earthquake Chile, tsunami warnings 
'451556680585981953'	#PrayForChile Pls stay safe and pray	1396494476826	#PrayForChile Pls 
'452583921260437505'	@Lulu_Believe follow me please :)	1396739390088	
'451257277551366144'	8.2 quake hit Chile today. Tsunami has hit the area too. Think California is next.	1396423093580	quake Chile today. Tsunami area too. California 
